Customer ID,Loan Sanction Amount (USD)
C-3462,32792.31
C-19524,44107.99
C-41142,15515.24
C-20367,116739.0
C-16066,40609.066
C-33918,12798.3125
C-45588,98788.695
C-10942,53763.156
C-16309,53763.156
C-1024,64289.78
C-44980,85511.625
C-42661,20840.21
C-41144,40609.066
C-45371,32792.31
C-13019,64289.78
C-38156,17071.84
C-45996,20650.09
C-30178,32708.855
C-11290,15805.713
C-3065,10880.783
C-30425,26951.55
C-30576,15746.471
C-45423,86319.42
C-22790,32708.855
C-23608,96253.055
C-27159,72996.34
C-18061,18070.133
C-33777,44107.99
C-16613,19851.85
C-34593,32792.31
C-7869,74548.33
C-14701,22543.344
C-20501,96253.055
C-37488,18685.504
C-13768,10880.783
C-28663,32708.855
C-30854,27997.832
C-6445,8302.361
C-35815,22543.344
C-44481,33346.94
C-39400,9078.722
C-47492,53763.156
C-33159,18959.965
C-1988,27997.832
C-24803,153589.52
C-40887,47061.855
C-45607,81997.49
C-21383,38866.086
C-37571,70314.734
C-44346,38866.086
C-11904,9078.722
C-18999,51935.91
C-26552,59198.438
C-34796,53763.156
C-493,26660.574
C-17767,37493.625
C-35902,38866.086
C-34724,18593.918
C-29837,21421.902
C-22682,47061.855
C-36430,9078.722
C-2732,46852.613
C-38728,44279.99
C-26862,37577.074
C-5973,61096.945
C-46952,116739.0
C-17967,18070.133
C-405,153589.52
C-38579,21421.902
C-4769,68072.42
C-44511,45667.77
C-44026,37577.074
C-29021,38866.086
C-11716,47539.95
C-1059,38782.637
C-5544,29457.055
C-15566,25085.336
C-26896,92421.18
C-44815,32792.31
C-28789,80274.03
C-19212,17071.84
C-10515,154633.16
C-6444,8425.361
C-7137,20280.018
C-23806,47061.855
C-13724,66753.195
C-36039,57481.0
C-35675,21114.672
C-19916,32708.855
C-2187,10880.783
C-29007,47061.855
C-33998,105806.52
C-9359,16238.736
C-4836,160489.27
C-48867,106789.64
C-3304,32792.31
C-22055,15746.471
C-49090,18593.918
C-49226,33346.94
C-9491,100327.77
C-44337,12798.3125
C-12333,53763.156
C-43170,76801.914
C-33279,37493.625
C-13120,101699.12
C-35332,19834.186
C-29692,40609.066
C-2979,21051.83
C-4412,43494.21
C-36987,19851.85
C-34956,32792.31
C-6344,117078.95
C-46766,122076.78
C-47493,32708.855
C-7712,57481.0
C-197,22306.936
C-4241,17071.84
C-5467,32792.31
C-30093,27997.832
C-14302,27997.832
C-28545,20375.629
C-47845,57154.85
C-26340,107603.195
C-41348,27997.832
C-13489,57481.0
C-33053,38866.086
C-285,19576.184
C-1689,35807.69
C-39821,24039.059
C-9955,20375.629
C-12866,10880.783
C-30305,38866.086
C-1968,8136.691
C-41687,37577.074
C-46113,46974.95
C-32056,52457.836
C-6318,58800.227
C-28267,110480.51
C-23650,18685.504
C-11387,38782.637
C-5893,15746.471
C-43173,64289.78
C-13184,15360.781
C-32385,53763.156
C-11618,37493.625
C-22135,16238.736
C-48577,100484.03
C-21672,29317.477
C-37133,32708.855
C-49305,73081.414
C-46887,105806.52
C-47565,57154.85
C-38978,27781.574
C-32222,19576.184
C-38633,10994.515
C-28589,153589.52
C-25867,27997.832
C-22573,37577.074
C-32029,69018.42
C-37436,16421.078
C-34057,37577.074
C-37989,25085.336
C-39972,27781.574
C-34900,37577.074
C-31853,47539.95
C-30766,66753.195
C-22610,90388.234
C-38856,66575.086
C-46752,17071.84
C-45986,122076.78
C-24449,10880.783
C-2773,10880.783
C-33732,59766.33
C-30335,96656.11
C-6291,32708.855
C-31746,59766.33
C-1898,12798.3125
C-761,47539.95
C-8250,44107.99
C-27441,38866.086
C-4496,57373.137
C-20417,101855.375
C-39316,47061.855
C-26955,10880.783
C-5118,47061.855
C-19361,46974.95
C-43099,72055.125
C-12890,12625.873
C-49251,18070.133
C-31455,19484.598
C-14224,12798.3125
C-41678,57481.0
C-28191,16270.253
C-29293,15746.471
C-11619,81957.29
C-26894,19593.463
C-26342,89659.72
C-34439,21886.484
C-40430,20375.629
C-23677,32792.31
C-31640,46974.95
C-48768,37577.074
C-37180,107349.5
C-27686,11477.633
C-30139,27997.832
C-501,20293.986
C-10366,12798.3125
C-6164,32708.855
C-3832,18593.918
C-8066,18593.918
C-39579,29317.477
C-48136,37493.625
C-43999,37577.074
C-24424,130032.65
C-30115,32792.31
C-20010,38866.086
C-43511,21497.07
C-5109,12798.3125
C-20989,90825.234
C-46636,47061.855
C-45786,15746.471
C-28319,8425.361
C-24158,16238.736
C-45387,20375.629
C-29498,8136.691
C-37809,46852.613
C-29237,10880.783
C-5907,85067.2
C-38549,47102.74
C-45890,47061.855
C-23004,27997.832
C-40104,38866.086
C-44702,29317.477
C-24157,68029.43
C-2156,47061.855
C-19348,32708.855
C-39310,32708.855
C-1746,52940.566
C-13135,40609.066
C-871,47712.598
C-39212,37577.074
C-16919,16329.495
C-43951,10880.783
C-29510,10880.783
C-34456,47061.855
C-5931,20840.21
C-12137,47539.95
C-17738,10994.515
C-13931,12798.3125
C-23123,47539.95
C-24089,15746.471
C-9742,58800.227
C-13601,87724.88
C-40014,57481.0
C-46316,57481.0
C-3432,18960.816
C-38008,87724.88
C-28238,10540.957
C-22866,38782.637
C-41212,57481.0
C-18340,10880.783
C-18146,69592.88
C-47799,37493.625
C-33954,53763.156
C-18054,100327.77
C-47748,21421.902
C-11124,37577.074
C-20930,20840.21
C-159,10540.957
C-48280,81997.49
C-28468,10880.783
C-36978,47539.95
C-44819,57481.0
C-23383,41710.117
C-23951,66753.195
C-5498,57481.0
C-4183,16238.736
C-1283,15360.781
C-34781,69018.42
C-18693,69018.42
C-42278,10994.515
C-13982,10994.515
C-376,38866.086
C-33061,47061.855
C-5342,26660.574
C-26677,44107.99
C-17765,8136.691
C-27136,24039.059
C-14862,90825.234
C-20557,25085.336
C-23720,37577.074
C-44570,84685.15
C-15730,33259.91
C-4599,69038.516
C-7160,20375.629
C-24797,20840.21
C-40600,25085.336
C-10531,38782.637
C-32719,10994.515
C-38980,66753.195
C-17717,95562.1
C-13143,47061.855
C-27357,10880.783
C-36125,100327.77
C-35555,44662.625
C-30418,8136.691
C-9070,73797.875
C-2357,12798.3125
C-44943,24039.059
C-10204,47061.855
C-46070,44107.99
C-42515,57154.85
C-47037,32708.855
C-19758,10880.783
C-24066,86312.51
C-45523,153589.52
C-45835,81997.49
C-22013,63451.945
C-23987,18685.504
C-25561,32708.855
C-42062,52207.71
C-11021,66753.195
C-9807,38866.086
C-9809,76801.914
C-749,25085.336
C-41238,27781.574
C-38920,19218.818
C-23559,63451.945
C-33707,16270.253
C-41338,29317.477
C-11411,17595.621
C-31866,39765.477
C-37260,12798.3125
C-47151,99390.02
C-44124,20375.629
C-33868,44107.99
C-35057,53763.156
C-46508,19731.777
C-42454,64289.78
C-29169,100327.77
C-46907,20375.629
C-49671,38866.086
C-15995,17071.84
C-19346,66645.33
C-24718,81997.49
C-18791,73081.414
C-45129,23353.209
C-28371,26951.55
C-7693,70640.336
C-16994,130917.17
C-15339,10880.783
C-6531,81997.49
C-2491,10880.783
C-17330,69592.88
C-6803,37493.625
C-19019,46852.613
C-28216,44787.203
C-47932,70640.336
C-18452,10880.783
C-40266,47061.855
C-6595,73081.414
C-47649,25085.336
C-32312,89971.0
C-20892,12798.3125
C-11603,74548.33
C-29577,122076.78
C-46821,15515.24
C-19382,86015.77
C-3013,29317.477
C-2684,57481.0
C-8393,40609.066
C-9636,121101.19
C-20393,66753.195
C-30630,128221.76
C-5209,38866.086
C-13739,66427.04
C-40274,29317.477
C-28205,19851.85
C-21992,47539.95
C-19792,37577.074
C-27495,10280.218
C-35089,37577.074
C-27207,23353.209
C-41335,66753.195
C-18507,119824.6
C-14086,32792.31
C-25437,66753.195
C-20670,12798.3125
C-46968,52457.836
C-43058,29400.928
C-33845,66753.195
C-35887,37577.074
C-20455,96499.85
C-32646,32792.31
C-25199,19851.85
C-17794,24039.059
C-26367,66575.086
C-6540,52207.71
C-45847,21886.484
C-3634,38866.086
C-23425,18960.816
C-12001,90668.98
C-38626,8136.691
C-23335,20375.629
C-1939,18685.504
C-27738,57481.0
C-927,38866.086
C-43387,92421.18
C-11432,116041.02
C-19046,19484.598
C-44418,27997.832
C-7233,47061.855
C-47159,10880.783
C-10287,17687.207
C-3808,66753.195
C-12721,32792.31
C-33708,81997.49
C-29143,24313.52
C-39345,21114.672
C-25379,18593.918
C-2616,10880.783
C-27193,69592.88
C-35821,12798.3125
C-5204,69592.88
C-14451,10880.783
C-38849,47061.855
C-44396,15746.471
C-24166,12798.3125
C-11270,18070.133
C-39549,18070.133
C-36861,10280.218
C-12697,37577.074
C-41256,17687.207
C-37306,43494.21
C-16236,10880.783
C-5364,27781.574
C-1159,15746.471
C-37850,15360.781
C-46502,11477.633
C-19625,23353.209
C-18327,16854.102
C-18370,69038.516
C-13957,63344.082
C-12532,11477.633
C-19030,9078.722
C-40885,57481.0
C-8146,32708.855
C-43800,10280.218
C-2821,25888.758
C-14872,101699.12
C-20382,32792.31
C-40219,15746.471
C-30415,82929.87
C-34843,26951.55
C-38569,66753.195
C-1841,69038.516
C-21838,67129.45
C-7966,38866.086
C-21110,27194.508
C-46164,81997.49
C-1540,16238.736
C-37564,25085.336
C-14449,32708.855
C-17742,81997.49
C-42005,8136.691
C-9889,20375.629
C-12882,31460.68
C-28176,17595.621
C-30370,153589.52
C-46354,68072.42
C-4272,27997.832
C-5953,38866.086
C-38795,18593.918
C-45076,81997.49
C-16619,70640.336
C-1409,84117.27
C-6783,46974.95
C-1751,118697.5
C-6897,47539.95
C-32878,122076.78
C-5737,19851.85
C-39850,57481.0
C-5378,10880.783
C-35538,70470.51
C-10345,32708.855
C-10615,17595.621
C-46368,21421.902
C-47111,119178.88
C-41460,29457.055
C-32960,15805.713
C-15801,100327.77
C-35278,27194.508
C-13654,57481.0
C-2093,16762.516
C-36246,10880.783
C-31309,10880.783
C-4437,47061.855
C-38586,81997.49
C-37640,81997.49
C-30583,153589.52
C-1471,32708.855
C-42809,18070.133
C-22869,99629.8
C-49763,66753.195
C-20763,24039.059
C-41539,69592.88
C-46490,53763.156
C-18194,47539.95
C-31740,8136.691
C-25219,159503.55
C-46736,40609.066
C-24446,18685.504
C-27688,47061.855
C-13318,118697.5
C-33335,48094.586
C-34010,8425.361
C-30443,32792.31
C-3272,91242.47
C-2940,153589.52
C-42456,12798.3125
C-37135,66753.195
C-7625,29317.477
C-37957,90250.266
C-11994,37577.074
C-42957,57481.0
C-41129,11477.633
C-38560,15360.781
C-13600,10880.783
C-39168,81997.49
C-16949,94994.414
C-18142,27997.832
C-27871,18593.918
C-15307,37577.074
C-35954,20375.629
C-20802,20375.629
C-26097,47061.855
C-41235,84685.15
C-10532,8136.691
C-24405,160371.83
C-36355,19834.186
C-49311,40609.066
C-26783,19851.85
C-41395,38866.086
C-21686,73081.414
C-22102,10880.783
C-3552,38866.086
C-36997,99318.516
C-37760,75534.86
C-20458,32708.855
C-21773,123765.44
C-48148,46593.65
C-43093,47061.855
C-13505,38866.086
C-16188,53763.156
C-9921,76234.04
C-49816,37577.074
C-19535,25289.09
C-27268,131411.67
C-252,130917.17
C-21624,32792.31
C-24189,18593.918
C-32694,32708.855
C-15780,39420.723
C-14678,53437.008
C-6175,38866.086
C-28060,37577.074
C-26861,20375.629
C-29897,37577.074
C-12315,19484.598
C-23231,8302.361
C-25617,37577.074
C-42741,10880.783
C-37741,53763.156
C-2306,18959.965
C-28625,21421.902
C-14318,53763.156
C-2261,47061.855
C-28414,57481.0
C-49949,16854.102
C-45840,29317.477
C-5292,11477.633
C-21941,27997.832
C-26626,64771.17
C-41855,153177.45
C-25322,54364.977
C-41193,47539.95
C-11502,8425.361
C-20994,68072.42
C-22173,65737.26
C-1202,66753.195
C-39598,37493.625
C-14357,59766.33
C-15564,32708.855
C-48220,38866.086
C-38189,53763.156
C-44704,57481.0
C-40420,8136.691
C-47880,37577.074
C-7520,65737.26
C-35764,101186.695
C-43802,20375.629
C-15228,69038.516
C-39642,20650.09
C-1863,91483.43
C-47075,20375.629
C-33345,47061.855
C-15474,115729.74
C-45136,24039.059
C-43847,47061.855
C-19516,32708.855
C-47277,40609.066
C-11546,57481.0
C-44844,53763.156
C-954,52043.773
C-25775,21886.484
C-24262,70470.51
C-1320,81997.49
C-20177,107603.195
C-45735,20375.629
C-2532,124745.69
C-40426,23353.209
C-17961,74548.33
C-17984,38153.4
C-40657,24313.52
C-14416,21886.484
C-33323,81997.49
C-27233,75078.445
C-30174,101699.12
C-25273,130917.17
C-25707,53763.156
C-28165,63451.945
C-36079,23353.209
C-42257,100004.3
C-31153,32792.31
C-354,8425.361
C-34188,38866.086
C-1441,33346.94
C-23778,37493.625
C-40207,100327.77
C-22148,159503.55
C-16215,57481.0
C-30304,44107.99
C-5771,20650.09
C-9964,38131.71
C-31019,118534.63
C-8644,20375.629
C-6139,19834.186
C-31336,37577.074
C-7206,66007.195
C-12425,87724.88
C-37803,53655.293
C-28095,66753.195
C-47933,8136.691
C-47736,27781.574
C-41889,119824.6
C-1472,132650.0
C-12340,11477.633
C-4100,52408.72
C-6013,21421.902
C-2998,101450.734
C-34782,11477.633
C-26438,15746.471
C-7421,15360.781
C-42976,16270.253
C-14842,153589.52
C-6119,20375.629
C-9121,90536.11
C-13631,15746.471
C-5988,91086.21
C-25430,47539.95
C-31268,19851.85
C-25123,11477.633
C-40402,21421.902
C-15726,25085.336
C-23173,63451.945
C-24413,37493.625
C-34828,70532.47
C-7523,66427.04
C-10469,90825.234
C-281,17071.84
C-8284,15746.471
C-32813,15360.781
C-48504,11477.633
C-9197,12798.3125
C-43141,109395.95
C-40725,68072.42
C-18970,32792.31
C-5895,11477.633
C-10352,32708.855
C-26521,44107.99
C-43571,21421.902
C-41971,17071.84
C-5873,66753.195
C-5356,37577.074
C-22392,96656.11
C-43342,11477.633
C-5279,17071.84
C-36201,90668.98
C-23338,17595.621
C-31056,39945.645
C-30992,57481.0
C-2312,66753.195
C-25288,19576.184
C-37487,32708.855
C-17085,101699.12
C-13183,82455.484
C-31073,66753.195
C-13953,81997.49
C-34065,44107.99
C-13858,150504.3
C-8820,18593.918
C-84,21497.07
C-47384,25085.336
C-11285,72642.3
C-30001,42926.836
C-37393,157421.84
C-2877,12798.3125
C-49126,24039.059
C-16450,66753.195
C-5164,80274.03
C-30004,16329.495
C-20037,122076.78
C-24917,69038.516
C-45734,63451.945
C-48789,69038.516
C-38109,18070.133
C-25403,90668.98
C-20752,21114.672
C-2548,100327.77
C-31162,20375.629
C-45513,47061.855
C-27289,55238.848
C-9023,53437.008
C-4114,20375.629
C-32051,11477.633
C-45594,101855.375
C-15652,49866.812
C-32098,18070.133
C-3323,81997.49
C-11899,15746.471
C-29771,105785.11
C-6788,15746.471
C-24341,57481.0
C-34987,57481.0
C-14022,25085.336
C-12740,52349.973
C-20921,37577.074
C-8695,21421.902
C-19061,80274.03
C-47585,15746.471
C-17597,29317.477
C-19383,10880.783
C-8927,37493.625
C-32781,15746.471
C-39063,33163.33
C-23536,85015.18
C-33660,37493.625
C-22182,44107.99
C-29848,119824.6
C-36174,38866.086
C-32801,8136.691
C-20618,38866.086
C-10035,86001.414
C-22998,44107.99
C-27285,107603.195
C-32176,33346.94
C-11787,69038.516
C-44357,37577.074
C-18097,8302.361
C-6359,12798.3125
C-22559,37493.625
C-9687,32792.31
C-1747,17071.84
C-9192,43494.21
C-24526,11477.633
C-36353,44107.99
C-42610,17071.84
C-11652,89055.51
C-21546,69592.88
C-503,15746.471
C-15939,20375.629
C-4738,33163.33
C-16435,28081.283
C-44394,10994.515
C-14910,53655.293
C-33214,38866.086
C-47696,47453.043
C-38337,153589.52
C-44552,47061.855
C-26630,17071.84
C-28398,64289.78
C-36205,157421.84
C-14696,20375.629
C-42042,81997.49
C-29941,38866.086
C-49347,47061.855
C-4666,21421.902
C-48065,10880.783
C-44880,47061.855
C-39335,19851.85
C-25848,10994.515
C-24867,15515.24
C-26113,109039.11
C-26920,38866.086
C-23533,29317.477
C-16231,10880.783
C-45349,10880.783
C-16354,101855.375
C-35690,69592.88
C-30446,19851.85
C-24634,20375.629
C-46210,32708.855
C-3435,17071.84
C-46180,79287.8
C-3525,56658.41
C-994,20375.629
C-11749,16421.078
C-20049,19851.85
C-8769,66753.195
C-14661,10280.218
C-40609,21421.902
C-23,37577.074
C-6865,29317.477
C-45524,29317.477
C-46286,52131.688
C-25909,29400.928
C-3946,15746.471
C-21004,32792.31
C-324,32792.31
C-5688,59198.438
C-4340,38866.086
C-10108,20375.629
C-33638,27781.574
C-19374,20840.21
C-35259,18070.133
C-5874,152488.64
C-36604,122264.49
C-25679,21886.484
C-18616,40609.066
C-17598,57481.0
C-48098,29400.928
C-36319,37493.625
C-40007,41163.703
C-35546,15746.471
C-44975,38866.086
C-15482,17687.207
C-3957,18070.133
C-14551,47061.855
C-45564,87724.88
C-1714,85511.625
C-770,12798.3125
C-22693,47061.855
C-13624,15515.24
C-1188,18685.504
C-30857,100327.77
C-45104,111764.15
C-5485,72925.64
C-11625,73408.95
C-46781,69145.94
C-14823,58800.227
C-2597,31460.68
C-23874,18685.504
C-41841,8425.361
C-42175,15746.471
C-30802,20202.4
C-47202,16762.516
C-25069,15746.471
C-21576,15746.471
C-13616,135279.38
C-8261,32708.855
C-24310,17595.621
C-9633,47539.95
C-43347,17071.84
C-45533,20375.629
C-32371,18685.504
C-7837,44107.99
C-19455,32792.31
C-22479,15746.471
C-23563,20375.629
C-39750,21421.902
C-30345,66753.195
C-28209,159503.55
C-49710,10880.783
C-19220,19851.85
C-30478,31377.229
C-38262,15746.471
C-1481,53763.156
C-8676,32708.855
C-5226,52207.71
C-47678,24313.52
C-9086,132650.0
C-15644,11477.633
C-23739,37493.625
C-43915,8136.691
C-49606,29317.477
C-36035,29955.566
C-3448,70314.734
C-7673,47061.855
C-22943,64289.78
C-24010,37577.074
C-46609,47061.855
C-26529,66534.46
C-4905,24039.059
C-29788,8136.691
C-45776,17071.84
C-31691,19851.85
C-5654,29400.928
C-32119,39630.582
C-12716,8302.361
C-36015,29317.477
C-2913,21421.902
C-35786,17071.84
C-45668,37577.074
C-9377,57481.0
C-10579,19678.621
C-41721,33079.88
C-24907,27997.832
C-18118,20840.21
C-43410,37777.1
C-14547,57481.0
C-9558,66753.195
C-4502,10880.783
C-34473,22306.936
C-15324,53763.156
C-27770,20375.629
C-2168,87157.01
C-16138,8425.361
C-45169,12798.3125
C-47176,12798.3125
C-33822,47061.855
C-44332,69592.88
C-23260,27997.832
C-19020,53763.156
C-19550,38782.637
C-21569,55238.848
C-29037,32708.855
C-28318,26660.574
C-33340,41889.008
C-25579,40609.066
C-2639,47061.855
C-40094,69592.88
C-4300,52685.805
C-2901,84452.81
C-48403,24039.059
C-36018,119824.6
C-29517,19851.85
C-4650,43494.21
C-14023,86388.02
C-16906,53763.156
C-47230,119178.88
C-12920,90692.64
C-9498,66753.195
C-14101,47061.855
C-24433,32708.855
C-40102,57373.137
C-3257,57481.0
C-8482,28545.66
C-36804,19851.85
C-42038,26951.55
C-45159,47539.95
C-46458,132444.8
C-20789,53763.156
C-34915,10880.783
C-44386,51934.152
C-20127,9078.722
C-29316,90825.234
C-18145,21421.902
C-20833,20293.986
C-11452,20840.21
C-5298,11477.633
C-37614,37577.074
C-25569,73081.414
C-13160,66753.195
C-3695,32792.31
C-15250,47061.855
C-43441,12798.3125
C-31459,53763.156
C-24652,151818.36
C-16107,73408.95
C-26390,85639.57
C-43248,18593.918
C-627,53437.008
C-29959,46852.613
C-44730,8136.691
C-16284,107603.195
C-5867,40500.28
C-42422,137583.19
C-32556,32708.855
C-26130,101699.12
C-42565,12798.3125
C-44297,47061.855
C-36655,81997.49
C-49675,52349.973
C-49472,81997.49
C-48644,74548.33
C-17582,18685.504
C-34412,83680.76
C-45535,10994.515
C-48766,12798.3125
C-32059,57481.0
C-31924,15746.471
C-31293,79784.24
C-46517,32708.855
C-802,33312.582
C-32380,92577.44
C-44253,38866.086
C-38360,18685.504
C-17631,18685.504
C-40902,10994.515
C-48817,25085.336
C-14753,160489.27
C-15728,16238.736
C-24236,51684.027
C-48294,53763.156
C-3069,38866.086
C-8244,32792.31
C-18944,12798.3125
C-17264,12798.3125
C-19345,25289.09
C-25505,25614.297
C-11968,38866.086
C-4972,21421.902
C-1293,32792.31
C-41835,84685.15
C-47089,66575.086
C-11959,40294.004
C-31635,32792.31
C-10937,153589.52
C-21513,125085.64
C-42575,37577.074
C-21023,15746.471
C-31914,33163.33
C-32666,20375.629
C-37797,153589.52
C-47020,32708.855
C-13903,32792.31
C-15586,88150.76
C-8891,52207.71
C-18437,52207.71
C-25901,11477.633
C-24177,101017.94
C-11721,32708.855
C-31030,84685.15
C-19633,53763.156
C-25144,47061.855
C-23900,69592.88
C-27646,52457.836
C-13574,38866.086
C-2954,70314.18
C-14174,32792.31
C-19858,37577.074
C-39883,116739.0
C-630,18685.504
C-6650,66291.625
C-10277,107603.195
C-38021,20202.4
C-37172,8425.361
C-37706,29400.928
C-49092,63344.082
C-45241,47061.855
C-38740,100484.03
C-3076,63451.945
C-4907,23353.209
C-21824,37577.074
C-48380,38782.637
C-5522,8425.361
C-20368,10880.783
C-33714,44107.99
C-24510,37577.074
C-48878,26951.55
C-34734,17071.84
C-543,38092.164
C-27452,46852.613
C-28772,47061.855
C-38681,20568.447
C-16493,10880.783
C-34861,126478.49
C-12257,68072.42
C-19828,135279.38
C-30427,15746.471
C-6712,32792.31
C-20811,97622.81
C-23389,47061.855
C-40647,38866.086
C-4221,15805.713
C-39343,47061.855
C-18782,34505.617
C-42373,81997.49
C-15061,18960.816
C-24572,44662.625
C-26125,101186.695
C-17095,109910.74
C-5854,129907.914
C-43396,57481.0
C-36601,37577.074
C-8656,17595.621
C-5554,29400.928
C-34365,86001.414
C-27971,8136.691
C-29553,27997.832
C-9929,57481.0
C-3653,43927.82
C-3629,19851.85
C-30679,122076.78
C-11574,37493.625
C-15671,70369.14
C-27507,32708.855
C-37795,49990.707
C-41727,19731.777
C-29152,47453.043
C-10342,81997.49
C-4248,96474.68
C-11499,10880.783
C-33027,20840.21
C-22437,19069.684
C-18669,38866.086
C-39759,47061.855
C-15724,63451.945
C-11389,8136.691
C-21768,38866.086
C-25382,84685.15
C-46691,11477.633
C-36150,8136.691
C-13090,85511.625
C-19473,104413.29
C-7863,32792.31
C-46399,41708.84
C-15551,38866.086
C-3914,32792.31
C-14317,101699.12
C-29514,15805.713
C-612,10880.783
C-39770,37577.074
C-28570,111983.79
C-13523,25085.336
C-31923,37493.625
C-557,37577.074
C-5404,25085.336
C-41264,96253.055
C-12972,32708.855
C-32076,158522.72
C-3805,80274.03
C-39653,70314.734
C-15534,11196.136
C-43766,74548.33
C-30184,64289.78
C-40053,37577.074
C-21190,42046.22
C-17244,15746.471
C-25752,16238.736
C-10726,25085.336
C-48052,32708.855
C-23195,15746.471
C-13763,76801.914
C-8030,85639.57
C-10093,160489.27
C-33107,52043.773
C-47080,8302.361
C-42404,46852.613
C-11750,10994.515
C-31270,20562.863
C-23119,23353.209
C-30844,20108.646
C-34202,16238.736
C-26094,26951.55
C-6256,19815.229
C-9158,15515.24
C-16286,15746.471
C-30678,32708.855
C-43814,20375.629
C-17002,27226.016
C-27169,12798.3125
C-16538,32792.31
C-36528,57481.0
C-14622,53763.156
C-23432,57481.0
C-2741,11477.633
C-30163,20005.557
C-48395,37577.074
C-17454,55759.062
C-3841,96656.11
